Australia,  Exposures (Lexis triangle)	Last modified: 29 Nov 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1985   52      1933    35572.46    37220.15    72792.61
 1985   52      1932    35298.41    37117.55    72415.96
 1985   53      1932    35308.35    37088.73    72397.08
 1985   53      1931    36638.84    38307.10    74945.94
 1985   54      1931    36461.19    38126.83    74588.02
 1985   54      1930    37389.40    39005.54    76394.94
 1985   55      1930    37301.79    38932.45    76234.25
 1985   55      1929    36972.15    38809.79    75781.94
 1985   56      1929    36913.27    38800.38    75713.65
 1985   56      1928    37215.12    38918.31    76133.43
 1985   57      1928    37041.14    38699.74    75740.88
 1985   57      1927    37273.69    38447.14    75720.83
 1985   58      1927    37217.17    38319.24    75536.41
 1985   58      1926    37741.53    38093.19    75834.72
 1985   59      1926    37873.15    38095.71    75968.86
 1985   59      1925    37703.16    37281.39    74984.55
 1985   60      1925    37733.68    37058.55    74792.23
 1985   60      1924    36472.17    35698.50    72170.66
 1985   61      1924    36383.01    35411.98    71794.98
 1985   61      1923    36532.22    35075.70    71607.92
 1985   62      1923    36661.50    34866.53    71528.04
 1985   62      1922    36269.77    34271.88    70541.65
 1985   63      1922    36264.33    34033.61    70297.94
 1985   63      1921    36299.74    33494.16    69793.90
 1985   64      1921    36171.98    33260.50    69432.48
 1985   64      1920    34262.23    30988.59    65250.82
 1985   65      1920    34096.17    30775.29    64871.46
 1985   65      1919    30457.25    27173.13    57630.39
 1985   66      1919    30240.77    26931.31    57172.09
 1985   66      1918    28585.43    24892.46    53477.90
 1985   67      1918    28264.31    24541.24    52805.55
 1985   67      1917    28659.67    24683.71    53343.38
 1985   68      1917    28393.14    24318.31    52711.45
 1985   68      1916    28810.25    24521.99    53332.25
 1985   69      1916    28530.13    24086.17    52616.29
 1985   69      1915    28450.04    23938.90    52388.94
 1985   70      1915    28123.38    23414.66    51538.04
 1985   70      1914    28014.42    23172.92    51187.34
 1985   71      1914    27715.91    22613.77    50329.68
 1985   71      1913    27044.48    21761.15    48805.63
 1985   72      1913    26804.63    21219.70    48024.33
 1985   72      1912    25309.52    19976.88    45286.40
 1985   73      1912    24949.99    19395.06    44345.05
 1985   73      1911    24258.01    18448.68    42706.69
 1985   74      1911    23744.98    17811.49    41556.47
 1985   74      1910    22743.25    16881.34    39624.58
 1985   75      1910    22314.82    16351.73    38666.55
 1985   75      1909    20805.06    15078.94    35884.00
 1985   76      1909    20338.49    14502.85    34841.34
 1985   76      1908    19142.78    13373.73    32516.51
 1985   77      1908    18568.33    12770.76    31339.10
 1985   77      1907    17801.02    12126.21    29927.23
 1985   78      1907    17327.07    11605.31    28932.38
 1985   78      1906    16527.95    10890.93    27418.88
 1985   79      1906    16058.53    10354.21    26412.73
 1985   79      1905    15131.22     9472.24    24603.47
 1985   80      1905    14400.36     8800.00    23200.36
 1985   80      1904    13811.43     8218.83    22030.26
 1985   81      1904    13242.66     7660.83    20903.49
 1985   81      1903    11744.98     6862.96    18607.95
 1985   82      1903    11206.41     6355.47    17561.88
 1985   82      1902    10977.41     5853.10    16830.51
 1985   83      1902    10391.35     5353.11    15744.46
 1985   83      1901     9979.75     4940.80    14920.56
 1985   84      1901     9355.35     4485.65    13841.00
 1985   84      1900     9402.13     4385.30    13787.43
 1985   85      1900     8748.30     3962.98    12711.28
 1985   85      1899     7675.81     3299.20    10975.01
 1985   86      1899     7073.54     2935.85    10009.39
 1985   86      1898     6299.52     2566.06     8865.57
 1985   87      1898     5758.07     2258.97     8017.04
 1985   87      1897     5426.98     2013.61     7440.60
 1985   88      1897     4916.76     1748.72     6665.48
 1985   88      1896     4730.92     1630.08     6360.99
 1985   89      1896     4257.74     1412.96     5670.70
 1985   89      1895     3975.55     1282.19     5257.74
 1985   90      1895     3527.33     1089.60     4616.92
 1985   90      1894     3248.15      990.41     4238.56
 1985   91      1894     2878.07      832.06     3710.13
 1985   91      1893     2587.21      812.46     3399.67
 1985   92      1893     2251.74      674.59     2926.33
 1985   92      1892     2079.08      572.75     2651.82
 1985   93      1892     1776.56      464.00     2240.55
 1985   93      1891     1613.95      457.01     2070.96
 1985   94      1891     1363.84      371.36     1735.20
 1985   94      1890     1190.94      326.25     1517.18
 1985   95      1890      993.97      261.46     1255.43
 1985   95      1889      843.87      224.03     1067.90
 1985   96      1889      694.65      177.81      872.46
 1985   96      1888      574.50      138.28      712.78
 1985   97      1888      456.06      103.31      559.37
 1985   97      1887      385.29       84.89      470.18
 1985   98      1887      303.39       60.92      364.30
 1985   98      1886      253.24       59.45      312.69
 1985   99      1886      195.99       43.44      239.43
 1985   99      1885      162.18       35.62      197.80
 1985   100     1885      120.66       26.07      146.73
 1985   100     1884      100.58       21.08      121.66
 1985   101     1884       75.17       16.47       91.64
 1985   101     1883       63.16       12.16       75.32
 1985   102     1883       48.46        8.73       57.18
 1985   102     1882       37.96        5.46       43.43
 1985   103     1882       28.57        3.87       32.44
 1985   103     1881       22.10        2.39       24.49
 1985   104     1881       15.28        1.89       17.17
 1985   104     1880       14.28        2.09       16.37
 1985   105     1880       10.38        1.12       11.51
 1985   105     1879        6.74        1.76        8.50
 1985   106     1879        4.46        0.89        5.35
 1985   106     1878        3.62        0.55        4.17
 1985   107     1878        1.95        0.33        2.28
 1985   107     1877        2.24        0.42        2.66
 1985   108     1877        0.95        0.42        1.37
 1985   108     1876        0.46        0.33        0.79
 1985   109     1876        0.00        0.33        0.33
 1985   109     1875        0.00        0.00        0.00
 1985   110+       .        0.00        0.00        0.00
 1986    0      1986    58818.27    61964.77   120783.04
 1986    0      1985    58007.91    60864.33   118872.25
 1986    1      1985    59516.82    62414.32   121931.14
 1986    1      1984    58636.47    61263.97   119900.44
 1986    2      1984    59873.23    62476.31   122349.55
 1986    2      1983    58231.77    61130.37   119362.14
 1986    3      1983    60346.06    63405.72   123751.78
 1986    3      1982    58522.22    61674.12   120196.34
 1986    4      1982    59760.87    63022.94   122783.81
 1986    4      1981    57767.18    60688.21   118455.39
 1986    5      1981    59335.06    62352.71   121687.77
 1986    5      1980    56847.52    59920.34   116767.85
 1986    6      1980    58231.76    61462.39   119694.15
 1986    6      1979    55743.80    58841.72   114585.52
 1986    7      1979    57890.82    61182.83   119073.65
 1986    7      1978    56421.69    59288.42   115710.10
 1986    8      1978    58308.80    61275.95   119584.75
 1986    8      1977    57043.99    59866.87   116910.86
 1986    9      1977    58604.91    61577.82   120182.73
 1986    9      1976    57565.54    60602.67   118168.21
 1986   10      1976    59379.10    62585.09   121964.18
 1986   10      1975    59142.56    62294.31   121436.87
 1986   11      1975    61052.33    64344.44   125396.77
 1986   11      1974    61114.34    64441.90   125556.24
 1986   12      1974    63177.03    66593.92   129770.94
 1986   12      1973    63473.90    66774.00   130247.90
 1986   13      1973    66080.71    69560.34   135641.05
 1986   13      1972    66968.35    70058.03   137026.38
 1986   14      1972    69321.11    72630.61   141951.72
 1986   14      1971    69406.91    72387.52   141794.43
 1986   15      1971    71812.69    74948.64   146761.33
 1986   15      1970    69519.56    72631.14   142150.69
 1986   16      1970    68234.87    71226.20   139461.07
 1986   16      1969    65757.51    68780.88   134538.38
 1986   17      1969    66717.94    69759.35   136477.29
 1986   17      1968    64912.28    67984.42   132896.70
 1986   18      1968    64246.89    67137.22   131384.11
 1986   18      1967    62639.90    65594.86   128234.76
 1986   19      1967    63311.33    66073.30   129384.63
 1986   19      1966    62784.90    65433.51   128218.40
 1986   20      1966    62641.21    65020.84   127662.05
 1986   20      1965    63365.67    65766.17   129131.84
 1986   21      1965    63804.28    65917.97   129722.25
 1986   21      1964    64527.85    66860.09   131387.94
 1986   22      1964    65606.21    67888.93   133495.14
 1986   22      1963    65854.23    68374.98   134229.20
 1986   23      1963    67416.98    69912.82   137329.80
 1986   23      1962    66959.14    69329.87   136289.01
 1986   24      1962    68419.41    70680.28   139099.68
 1986   24      1961    68025.32    70258.53   138283.85
 1986   25      1961    68860.35    70818.85   139679.20
 1986   25      1960    67654.68    69378.27   137032.95
 1986   26      1960    68623.96    70090.02   138713.98
 1986   26      1959    66527.05    68071.02   134598.07
 1986   27      1959    67401.60    68865.53   136267.13
 1986   27      1958    65888.55    67419.31   133307.87
 1986   28      1958    66633.12    67929.96   134563.09
 1986   28      1957    65030.01    66235.25   131265.26
 1986   29      1957    65821.12    66841.61   132662.73
 1986   29      1956    64693.40    66061.90   130755.30
 1986   30      1956    65482.94    66718.26   132201.19
 1986   30      1955    63854.17    64628.33   128482.50
 1986   31      1955    64481.73    65000.07   129481.80
 1986   31      1954    62654.68    62455.84   125110.51
 1986   32      1954    63362.66    62981.94   126344.60
 1986   32      1953    63020.98    62835.69   125856.67
 1986   33      1953    63659.30    63382.42   127041.71
 1986   33      1952    62596.27    62766.28   125362.55
 1986   34      1952    63062.70    63130.86   126193.56
 1986   34      1951    62542.70    63053.47   125596.17
 1986   35      1951    62974.77    63447.35   126422.12
 1986   35      1950    62509.02    63401.69   125910.70
 1986   36      1950    63171.97    63928.93   127100.90
 1986   36      1949    61269.10    62372.01   123641.11
 1986   37      1949    61503.21    62713.81   124217.02
 1986   37      1948    60851.63    62535.69   123387.33
 1986   38      1948    61356.37    63122.84   124479.21
 1986   38      1947    62942.83    65594.56   128537.38
 1986   39      1947    63337.83    66116.38   129454.21
 1986   39      1946    59425.03    62646.54   122071.57
 1986   40      1946    59521.87    62787.46   122309.33
